hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm0.8_p0.5,dev-other,5.5,4.4,0.7,0.4,0.2314942531452848,0.023095065702130754,0.25458931884741554
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm0.8_p0.5,test-clean,2.6,2.1,0.4,0.1,0.21477194671545716,0.011685748702092932,0.2264576954175501
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm0.8_p0.5,test-other,5.6,4.4,0.8,0.4,0.22686554421412686,0.02350591012932586,0.2503714543434527
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm0.9_p0.2,dev-clean,2.3,1.8,0.2,0.2,0.24080947739057085,0.008532189708389202,0.24934166709896005
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm0.9_p0.2,dev-other,5.4,4.3,0.5,0.6,0.22871079623541968,0.015738423331596956,0.24444921956701662
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm0.9_p0.2,test-clean,2.6,2.1,0.3,0.2,0.20511190491810236,0.007370226741191072,0.21248213165929342
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm0.9_p0.2,test-other,5.6,4.3,0.6,0.7,0.23104625166776857,0.017462802307908983,0.24850905397567757
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm0.9_p0.3,dev-clean,2.3,1.8,0.3,0.2,0.2081594111572237,0.008412176577626548,0.21657158773485022
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm0.9_p0.3,dev-other,5.4,4.3,0.6,0.5,0.22827795252030975,0.01904975100267065,0.24732770352298042
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm0.9_p0.3,test-clean,2.6,2.1,0.3,0.2,0.2272615755099398,0.009241662632841107,0.2365032381427809
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm0.9_p0.3,test-other,5.5,4.3,0.6,0.6,0.2322894020990973,0.01892826894972875,0.25121767104882603
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm0.9_p0.4,dev-clean,2.3,1.8,0.3,0.2,0.22292732845739047,0.009812100147458107,0.23273942860484856
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm0.9_p0.4,dev-other,5.4,4.4,0.6,0.4,0.23418999460190448,0.02052655248938465,0.25471654709128916
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm0.9_p0.4,test-clean,2.6,2.1,0.4,0.2,0.2387751973935345,0.011163712179835422,0.24993890957336992
hilmes_memristor_v10_0607_v2__recog_tree_4gram_lm0.9_p0.4,test-other,5.5,4.4,0.7,0.5,0.21709896642310714,0.018325828912236827,0.23542479533534397
